,rule,type,coef,support,importance
179,pos y <= 0 and vel y <= 0 and vel y > 0 and angleVel <= 0 and angleVel > 0.0,rule,-0.05008777936205452,0.05376,0.011296972177102387
35,pos y <= 0 and vel x > 0 and vel y > 0.0,rule,-0.12341065267782075,0.0528,0.027598816257565988
139,vel y > 0 and angle <= 0,rule,0.26241592796332297,0.04992,0.0571488595775715
89,vel x > 0 and vel y <= 0 and angle <= 0,rule,-0.05662732935162801,0.0496,0.012294762166947975
138,vel y <= 0.0 and vel y > 0 and angleVel <= 0,rule,0.039335589341287294,0.04384,0.008053528868696258
42,pos y > 0 and vel x > 0 and vel y > 0.00699 and angle > 0 and angleVel <= 0,rule,-0.004494603846732669,0.04352,0.000917009445718164
99,vel y <= 0.0 and vel y > 0 and angleVel > 0.00017,rule,-0.06455826467117345,0.04224,0.012985005872024589
167,pos y <= 0 and vel x <= 0 and vel y <= 0.0 and vel y > 0,rule,-0.019191367919368197,0.04192,0.003846072402244256
52,vel x > 0 and vel y <= -0.11808 and vel y > 0 and angleVel > 0,rule,-0.1291807973479442,0.04064,0.025507366004026793
172,vel x <= 0 and vel y > 0 and angleVel > 0,rule,0.04967142569796655,0.03968,0.009696174976897468
180,vel x <= 0 and angleVel > 0,rule,0.08850306028717207,0.03968,0.017276354493091516
162,pos y <= 0 and vel x > 0.28115 and vel y <= 0 and vel y > 0,rule,0.09788896632946843,0.03936,0.019034506457106647
92,pos y <= 1 and pos y > 0 and vel x <= 0 and vel x > 0 and vel y <= 0 and vel y > 0 and angle > 0 and angleVel <= 0,rule,-0.18800792349878157,0.03904,0.0364152849386522
170,pos y <= 0 and vel x > 0 and vel y <= 0 and vel y > 0 and angleVel > 0,rule,0.13280474516584,0.03872,0.025621598447734657
29,pos y > 0 and vel x > 0 and vel y <= 0 and vel y > 0 and angleVel <= 0 and angleVel > 0.12099,rule,-0.2810765534590873,0.03712,0.053139160173340305
163,vel x <= 0 and vel x > 0.15163 and vel y > 0 and angleVel > 0,rule,0.2585353689382689,0.03712,0.04887761789950942
169,vel y > 0 and angle > 0 and angleVel > 0,rule,0.11296070287795877,0.0368,0.021267161660198586
75,pos y <= 1 and vel x > 0.0 and vel y <= 0.0 and angle <= -0.4235,rule,-0.028711814313484033,0.0368,0.005405586022443335
34,vel x > 0 and vel y > 0 and angleVel <= 0.0,rule,-0.13870004392637098,0.03648,0.02600365409570687
153,vel x > 0 and vel y <= 0 and vel y > 0 and angle > 0,rule,0.12305812243378933,0.03616,0.022973489610574764
136,vel x > 0 and vel y > 0 and angle <= 0 and angle > 0,rule,0.3072188740479059,0.03488,0.05636724243345216
33,vel x <= 0 and vel x > 0 and vel y <= 0 and vel y > 0 and angleVel <= 0,rule,-0.39719973973984185,0.03456,0.07255351648031244
66,pos y <= 1 and vel y <= 0 and angle <= 0,rule,-0.008537534588085843,0.03456,0.001559487820519815
41,pos y > 0 and vel x <= -0.02541 and vel y > 0 and angle > 0 and angleVel <= 0,rule,-0.04743056460291584,0.03392,0.008586037123153938
177,vel y > 0 and angleVel > 0,rule,0.060338569810852984,0.032,0.010619588286710124
161,pos y <= 0 and vel x > 0.00132 and vel y <= -0.05634 and vel y > 0 and angle <= 0,rule,0.2397505990208158,0.032,0.042196105427663576
160,pos y > 0 and vel y <= 0 and vel y > 0 and angleVel <= -0.12456,rule,0.21193655294356317,0.03072,0.03657135890160445
44,pos y <= 1 and vel y <= 0 and vel y > 0 and angle > 0.06068,rule,-0.29504895538737547,0.0304,0.05065556649895722
182,vel x <= 0 and angleVel > 0,rule,0.06280623121866113,0.02912,0.010560420133131309
199,vel x <= 0 and vel y > 0 and angleVel > 0,rule,0.4193234642759643,0.02816,0.06936859134522637
106,vel x <= 0 and vel y > 0 and angle <= 0 and angleVel > 0,rule,-0.20701321246571955,0.02784,0.034056620838843386
28,pos y <= 0 and vel x <= 0 and vel y <= -0.02357 and angleVel <= 0 and angleVel > 0,rule,-0.031346497794806985,0.02688,0.005069753660976558
38,vel x > 0 and vel y > 0,rule,-0.2794462820111933,0.02688,0.04519560113370102
40,vel y <= 0 and vel y > 0 and angleVel <= 0 and angleVel > 0,rule,-0.03394969366291164,0.02624,0.005426799053356353
27,vel x > 0 and vel y <= 0 and vel y > 0,rule,-0.25923330469047795,0.02624,0.04143798958721067
11,pos y > 0 and vel x > 0 and vel y > 0 and angle > 0,rule,-0.30189152080804954,0.02592,0.04796955912732906
152,pos y > 0 and vel x <= 0 and vel x > 0 and vel y <= 0 and vel y > 0 and angle <= 0 and angleVel <= 0,rule,0.14986855189458503,0.02592,0.02381361471230427
131,pos y <= 0.0075 and pos y > 0.0 and vel y <= 0 and vel y > 0 and angle <= 0.0 and contact_1 <= 0,rule,0.09995890452186734,0.0256,0.015787381662135575
168,pos y > 0 and vel x > 0 and vel y <= -0.39764 and angleVel <= 0 and angleVel > 0.12099,rule,0.1029463041760416,0.02528,0.01615992099903079
24,pos y <= 1 and vel y <= 0 and angleVel <= 0 and angleVel > 0,rule,-0.13710606118688604,0.02496,0.02138898428005022
150,pos y > 0 and vel y <= 0 and vel y > 0.0 and angleVel <= -0.13791,rule,0.08734074238487256,0.02368,0.01328017570491431
25,pos y > 0 and vel x <= -0.42679 and vel x > 0 and vel y > 0,rule,0.02127104016872825,0.02336,0.0032128644321846806
22,pos y > 0 and vel x > 0.09854 and vel y > 0 and angle <= 0 and angleVel > 0.00019,rule,-0.3062433127418927,0.02272,0.04563313260592221
62,pos y <= 1 and vel y <= 0 and angle <= 0,rule,-0.08310795624642883,0.0224,0.01229836018223277
165,pos y > 0.0 and vel x <= 0 and vel x > 0 and vel y > 0.0 and angleVel <= 0 and angleVel > 0.0,rule,0.1143899599196156,0.02208,0.01680889276184615
